name,state,address,city,city_location,latitude,longitude
SWAMINARAYAN INTERNATIONAL SCHOOL,KARNATAKA,MYSORE ROAD P.O. KUMBALGODU BENGALURU-560 074,MYSORE,"(12.3086, 76.6531)",12.317511,76.709748
CAMBRIDGE PUBLIC SCHOOL,KARNATAKA,"C.A. SITE NO. 15 SECTOR - A, NEW TOWN YELAHANKA BENGALURU-560 064",YELAHANKA,"(13.1007, 77.5963)",13.077189,77.623065
M.E.S. KISHORE KENDRA PUBLIC SCHOOL,KARNATAKA,"III STAGE. IV MAIN, 11TH CROSS, VIDYARANYAPURA BENGALURU-560 097",NARANAPURAM,"(11.0254, 77.29)",10.976041,77.245043
THE REGENCY PUBLIC SCHOOL,KARNATAKA,"5/1, A.M.S. EXTENSION VIDYARANYAPURA BENGALURU-560 097",PANAPUR,"(25.6729, 85.0715)",25.763204,85.142953
NEW MILLENNIUM SCHOOL,KARNATAKA,HORAMAVU AGARA BENGALURU-560 043,AGAR,"(23.7118, 76.0157)",23.752197,75.927292
GENERAL THIMMAIAH PUBLIC SCHOOL,KARNATAKA,SHREE OMKARESHWARA TEMPLE ROAD MADIKERI KODAGU-571 201,MADIKERI,"(12.4209, 75.7397)",12.471251,75.8014
PATEL PUBLIC SCHOOL,KARNATAKA,SUBBAIHNA PALYA BENGALURU-560 033,NALLUR,"(11.1003, 77.3914)",11.15531,77.332968
SHREE BHARATHI VIDYALAYA,KARNATAKA,"CA 14, 10TH CROSS, 5TH MAIN, R.P.C. LAYOUT VIJAYANAGAR BENGALURU-560 040",BIJAYNAGAR,"(25.93, 74.6386)",25.97982,74.564416
S.J.R. KENGERI PUBLIC SCHOOL,KARNATAKA,"CA SITE NO. 19, 3RD MAIN ROAD KENGERI SATELLITE TOWN BENGALURU-560 060",PENAMALURU,"(16.4681, 80.7194)",16.516011,80.797596
RYAN INTERNATIONAL SCHOOL,KARNATAKA,"NO. 2, VEDERAPURA VILLAGE GENTIGANAHALLI YELAHANKA BENGALURU-560 063",YELAHANKA,"(13.1007, 77.5963)",13.033509,77.621218
DON BOSCO SCHOOL,KARNATAKA,P.B. NO. 64 N.H. 4 ROAD KELAGOTE CHITRADURGA-577 501,KHARSOD B,"(23.2225, 75.386)",23.28487,75.327525
ST. VINCENT PALLOTTI SCHOOL,KARNATAKA,BABUSAHIB PALYA BENGALURU-560 043,NALLUR,"(11.1003, 77.3914)",11.125322,77.303025
NEW BALDWIN INTERNATIONAL RESIDENTIAL SCHOOL,KARNATAKA,SURVEY NO. 128/P 14 & 182 MANDOOR-BOODIGERE ROAD BENGALURU-560 049,PENAMALURU,"(16.4681, 80.7194)",16.462265,80.765816
SAPTHAGIRI PUBLIC SCHOOL,KARNATAKA,KOPPAL ROAD VADDARAHATTI GANGAVATHI KOPPAL-583 227,VADODARA,"(22.3, 73.2)",22.372077,73.172733
MGSCHOOL FOR EXCELLENCE,KARNATAKA,171 SOMESHWARA TEMPLE ROAD BILEKAHALLI BANNERGHATTA ROAD BENGALURU-560 076,HESARGHATTA,"(13.1391, 77.4783)",13.188917,77.574948
B.M. ENGLISH SCHOOL,KARNATAKA,"35 A, 36/3 A, KSONNAPPANAHALLI BENGALURU BENGALURU-562 149",HARPANAHALLI,"(14.7877, 75.9886)",14.887651,75.95382
BHAGEERATHI BAI NARAYANA RAO MAANAY PUBLIC SCHOOL,KARNATAKA,"POST BOX NO. 7087, 12TH MAIN ROAD 27TH CROSS, BANASHANKARI II STAGE BENGALURU BENGALURU-560 070",SHANKAR SARAIYA,"(26.5967, 84.8526)",26.56612,84.771997
GNANA JYOTHI SCHOOL,KARNATAKA,"NH 4, M.I.T.C. COLONY V. GUTTAHALLI MULBAGAL KOLAR-563 131",MULBAGAL,"(13.1635, 78.3935)",13.248208,78.3125
SARVODAYA NATIONAL PUBLIC SCHOOL,KARNATAKA,"NO. 12, 10TH MAIN, BINNY LAYOUT NAGARABHAVI ROAD VIJAYANAGAR BENGALURU-560 040",BIJAYNAGAR,"(25.93, 74.6386)",25.963557,74.599244
GREENWOOD HIGH,KARNATAKA,"NO. 8 - 14, CHICKKWADAYURA PURA HEGGONDAHALLI, GUNJUR POST VARTHUR VIA BENGALURU-560 087",KONDALAHALLI,"(14.72, 76.76)",14.780827,76.803722
KANVA PUBLIC SCHOOL,KARNATAKA,"KANVA NAGAR, DHANOJI PALYA ARASHINA KUNTE DHAKALE NELAMANGALA BENGALURU-562 123",NELAMANGALA,"(13.102, 77.374)",13.080921,77.426283
MITRA ACADEMY,KARNATAKA,"7 / 1, 2ND MAIN ARAKERE BENGALURU BENGALURU-560 076",ARAKERE,"(12.4133, 76.8168)",12.402415,76.83327
PRIMUS PUBLIC SCHOOL,KARNATAKA,CHIKANAYAKANAHALLI SARJAPUR ROAD BENGALURU-560 035,SARJAPUR,"(12.86, 77.786)",12.818003,77.709067
SHANTINIKETAN TRUST SCHOOL,KARNATAKA,"NO. 70, BILEKAHALLI BENGALURU BENGALURU-560 076",NALLUR,"(11.1003, 77.3914)",11.046711,77.432797
INVENTURE ACADEMY,KARNATAKA,WHITEFIELD - SARJAPUR ROAD NEAR DOMMASANDRA CIRCLE CHIKKAVADERPURA BENGALURU-562 125,DOMMASANDRA,"(12.8781, 77.7543)",12.869783,77.811005
VARIN INTERNATIONAL RESIDENTIAL SCHOOL,KARNATAKA,"DODDAHOSUR KUNIGAL ROAD, GULUR POST TUMKUR-572 118",KUNIGAL,"(13.0232, 77.0252)",13.011415,76.992628
ST. MARY'S PUBLIC SCHOOL,KARNATAKA,"NO. 1, T. DASARAHALLI BANGLORE BENGALURU-560 057",DASARHALLI,"(13.0465, 77.513)",13.109168,77.608685
BASAVARAJESWARI PUBLIC SCHOOL & COLLEGE,KARNATAKA,"NO. 890 B, PATEL NAGAR ANANTHAPUR ROAD BELLARY-583 101",BELLARY,"(15.1, 76.9167)",15.075578,76.828149
EBENEZER INTERNATIONAL SCHOOL,KARNATAKA,VIA HUSKUR ROAD/APMC YARD (AFTER SINGENA AGRAHARA ROAD) ELECTRONIC CITY BENGALURU-560 099,SALT LAKE CITY,"(22.61, 88.4)",22.668978,88.45736
CHRIST ACADEMY I.C.S.E. SCHOOL,KARNATAKA,"HULLAHALLI, SAKKALWARA POST BEGUR - KOPPA ROAD BENGALURU BENGALURU-560 083",HULLAHALLI,"(12.1, 76.55)",12.147792,76.502001
CHINMAYA VIDYALAYA,KARNATAKA,"NO. 31, 15TH MAIN, IV BLOCK KORAMANGALA BENGALURU-560 034",MANGALAM,"(10.845, 75.919)",10.820582,75.984948
ST. PHILOMENA'S PUBLIC SCHOOL,KARNATAKA,SARJAPURA ATTIBELE MAIN ROAD ANEKAL TALUK BENGALURU-562 125,ATTIBELE,"(12.7781, 77.7726)",12.795755,77.818896
SHANTI DHAMA ENGLISH HIGHER PRIMARY SCHOOL,KARNATAKA,SUNKADAKATTE MAGADI MAIN ROAD BENGALURU-560 091,MAGADI,"(12.97, 77.23)",12.921382,77.214903
CAUVERY PRIMARY & HIGH SCHOOL,KARNATAKA,"NO. 2387/1, 'E' BLOCK SAHAKARNAGAR BENGALURU-560 092",BARNAGAR,"(23.0489, 75.378)",22.959164,75.304269
KROOT MEMORIAL SCHOOL,KARNATAKA,OLD MADRAS ROAD HOSKOTE BENGALURU BENGALURU-562 114,HOSKOTE,"(13.0721, 77.7892)",13.123345,77.703292
MARTIN LUTHER ENGLISH SCHOOL,KARNATAKA,"15TH MAIN, NAGENDRA BLOCK GIRINAGAR EXTN. BSK III STAGE BENGALURU-560 050",KARIMNAGAR,"(18.4386, 79.1288)",18.520515,79.127022
MC' NAY DOON'S PUBLIC SCHOOL,KARNATAKA,NEAR GOUTHAM COLLEGE OF PHARMACY SULTHAN PALYA R.T. NAGAR POST BENGALURU-560 032,NAWA NAGAR NIZAMAT,"(26.2895, 84.9351)",26.331927,84.987099
ST. FRANCIS ICSE SCHOOL,KARNATAKA,BALARAPATNA RAMASAMUNDRA CHAMARAJANAGAR CHAMRAJANAGAR-571 342,JAMNAGAR,"(22.47, 70.07)",22.377415,70.039445
PARIVARTHAN GURUKUL HERITAGE ENGLISH MEDIUM SCHOOL,KARNATAKA,AKSHAY NAGAR (GOKUL ROAD) HUBLI DHARWAD-580 030,NAWA NAGAR NIZAMAT,"(26.2895, 84.9351)",26.388271,84.852188
VINAYAKA PUBLIC SCHOOL,KARNATAKA,"1ST MAIN, VINAYAKANAGAR BAGALUR CROSS, I.A.F. POST YELAHANKA BENGALURU-560 063",YAMUNANAGAR,"(30.133, 77.288)",30.21427,77.29762
R.V.S.R. CENTRAL SCHOOL,KARNATAKA,SURVEY NO. 57 / A MARLANAHALLI GANGAVATHI TALUK KOPPAL-583 229,RATNAHALLI,"(12.1922, 76.6653)",12.119882,76.726704
ST. MICHAEL'S HIGH SCHOOL,KARNATAKA,GEDDALAHALLI KOTHANUR P.O. BENGALURU-560 077,KHALLIKOT,"(19.6091, 85.0861)",19.595584,85.036391
BANGALORE INTERNATIONAL PUBLIC SCHOOL,KARNATAKA,"NO. 58 / 2, SUBRAMANYAPURA MAIN ROAD CHIKKALASANDRA BENGALURU BENGALURU-560 061",AVANIYAPURAM,"(9.8818, 78.1125)",9.799026,78.136081
PUPIL TREE SCHOOL,KARNATAKA,5TH K M STONE TALUR ROAD BELLARY-583 101,BELLARY,"(15.1, 76.9167)",15.15052,76.847193
PATEL PUBLIC SCHOOL,KARNATAKA,"KARIYAMMANA AGRAHARA, NEAR OUTER RING ROAD OPP. NEW HORIZON COLLEGE BELLANDUR POST BENGALURU-560 103",MARIYAMMANAHALLI,"(15.16, 76.36)",15.064092,76.298887
SRI R.V. SCHOOL,KARNATAKA,"R. V. GARDEN, P. C. HALLY NH - 4, BYPASS KOLAR-563 101",ASANSOL,"(23.68, 86.99)",23.654736,87.067763
LORVEN PUBLIC SCHOOL,KARNATAKA,"NO. 84 / 1, CHANDAPURA ANEKAL ROAD BENGALURU BENGALURU-560 081",CHANDPURA,"(25.4966, 86.2104)",25.539247,86.253475
OUTREACH SCHOOL,KARNATAKA,"24/1-1, B.T.S. ROAD WILSON GARDEN EXTN. BENGALURU-560 027",KHARSOD B,"(23.2225, 75.386)",23.136217,75.439035
VENUS INTERNATIONAL PUBLIC SCHOOL,KARNATAKA,"19/A, 19 B/2, K.B. TEMPLE STREET 6TH BLOCK, RAJAJINAGAR BENGALURU-560 010",RAJANAGARAM,"(17.0833, 81.9)",17.013555,81.822143
ANANTHA INTERNATIONAL SCHOOL,KARNATAKA,ANANTHASADANA LAXMIPURA ARSIKERE HASSAN-573 103,HASSAN,"(13.005, 76.1028)",13.026175,76.091287
ADHYAYAN SCHOOL,KARNATAKA,"CA - 02, ADISHAKTHI ROAD SHAKTHINAGAR MYSORE-570 029",JANKINAGAR,"(25.8955, 87.0668)",25.817021,87.088906
CALIFORNIA PUBLIC SCHOOL,KARNATAKA,"134, VISHWABHARATHI CAMPUS MAGADI ROAD KAMAKSHIPALYA BENGALURU-560 079",BHADRAVATI,"(13.8485, 75.705)",13.94424,75.76061
HOLY SPIRIT SCHOOL,KARNATAKA,KALENA AGRAHARA BANNERGHATTA ROAD S.O.S. POST BENGALURU-560 076,KONEN AGRAHAR,"(12.8574, 77.664)",12.869549,77.576915
VIJAYASHREE PUBLIC SCHOOL,KARNATAKA,OPPOSITE MEI LAYOUT MALLASANDRA BENGALURU-560 057,MALLASAMUDRAM,"(11.4933, 78.0312)",11.409143,78.083991
INFANT JESUS COTTAGE SCHOOL,KARNATAKA,KRISHNARAJPET MANDYA-571 426,MANDYA,"(12.5242, 76.8958)",12.561743,76.957322
SHARATH MEMORIAL SCHOOL,KARNATAKA,KEMPEGOWDA CIRCLE MAGADI ROAD RAMANAGARAM BANGALORE RURAL-571 511,BANGALORE,"(12.9789, 77.5917)",12.979549,77.635705
ST. MARY'S CONVENT SCHOOL,KARNATAKA,"BEGUR - KOPPA ROAD, HOMMADEVANAHALLI GOTTIGERE (POST) BENGALURU BENGALURU-560 083",DORANAHALLI,"(16.7324, 76.9162)",16.824354,76.886205
AKSHARA RESIDENTIAL SCHOOL,KARNATAKA,KALENAHALLI CROSS P.B. NO. 09 SHIKARIPURA SHIMOGA-577 427,KHARSOD B,"(23.2225, 75.386)",23.159998,75.4216
HOLY SAINT HIGH SCHOOL,KARNATAKA,"NO. 424, 5TH CROSS VII BLOCK (WEST) JAYANAGAR BENGALURU-560 082",TONSE WEST,"(13.3968, 74.7069)",13.403637,74.779223
VASAVI VIDYA PEETHA,KARNATAKA,KALYA GATE BANGALORE RURAL-562 120,BANGALORE,"(12.9789, 77.5917)",13.021195,77.652414
LAWRENCE HIGH SCHOOL,KARNATAKA,"9TH MAIN, VI SECTOR H. S. R. LAYOUT BENGALURU BENGALURU-560 102",BEGAMPUR,"(22.3705, 88.494)",22.296277,88.396995
GREEN COUNTRY PUBLIC SCHOOL,KARNATAKA,"NO. 414, SURVEY NO. 106/7 BELLARY ROAD, N.H. 7 AMBRUTHAHALLI BENGALURU-560 092",TIRTHAHALLI,"(13.6884, 75.2455)",13.660935,75.229173
SILICON VALLEY SCHOOL,KARNATAKA,"#1, VIDYASAGAR LAYOUT, KEMBATHHALLI ROAD GOTTIGERE, NEAR WATER TANK, OFF. BANNERGHATTA ROAD BENGALURU-560 083",SAGAR,"(14.1667, 75.0333)",14.249931,75.124824
ST. FRANCIS DE SALES PUBLIC SCHOOL,KARNATAKA,HEBBAGODI HUSKUR GATE BENGALURU BENGALURU-560 100,BEGAMPUR,"(22.3705, 88.494)",22.295318,88.456113
S.G.M. PUBLIC SCHOOL,KARNATAKA,"MUNESHWARA BLOCK, MYSORE ROAD AVALAHALLI, G. E. F. POST BENGALURU BENGALURU-560 026",KONDALAHALLI,"(14.72, 76.76)",14.690431,76.72195
SANTHOME PUBLIC SCHOOL,KARNATAKA,"KYATAMGERE, BANNUR ROAD KIRAGANDUR (P.O.) MANDYA-571 403",VIRAGANUR,"(11.4761, 78.7355)",11.459317,78.722568
VIBGYOR HIGH,KARNATAKA,"58/1, THUBARAHALLI, WHITEFIELD ROAD BEHIND SHRIRAM SAMRUDHI APARTMENTS VARTHUR (MARATHAHALLI) BENGALURU-560 066",GURU HAR SAHAI,"(30.7086, 74.4041)",30.663351,74.495195
GNANODAYA PUBLIC SCHOOL,KARNATAKA,"#413/4, BELAWADI NAGUVANAHALLI POST SRIRANGAPATNA TALUK MANDYA-571 438",NAGOJANAHALLI,"(12.357, 78.2886)",12.325816,78.23368
SILICON VALLEY SCHOOL,KARNATAKA,"'C' BLOCK, SAHAKARANAGAR BENGALURU BENGALURU-560 092",TARANAGAR,"(28.6689, 75.0406)",28.696228,75.100965
SHANTI NIKETAN PUBLIC SCHOOL,KARNATAKA,J.P. NAGAR HOSPET BELLARY-583 201,BELLARY,"(15.1, 76.9167)",15.18304,76.852006
ST. DOMINIC'S SCHOOL,KARNATAKA,CHIKKALASANDRA SUBRAMANYAPURA POST BENGALURU BENGALURU-560 061,CHIKKALA,"(16.9698, 81.5922)",17.064857,81.511355
LADY VAILANKANNI ENGLISH SCHOOL,KARNATAKA,VARTHUR BEHIND VINAYAKA THEATRE BENGALURU-560 087,CHAK THAT,"(25.7347, 86.034)",25.821841,86.089067
NAZARETH SCHOOL,KARNATAKA,BANAKAL POST MUDIGERE TALUK CHIKMAGALUR CHICKMAGALUR-577 113,CHIKMAGALUR,"(13.3167, 75.7833)",13.244673,75.814566
KENNETH GEORGE ENGLISH SCHOOL,KARNATAKA,"#57, 7TH CROSS, SHRI BHUVANESHWARI NAGAR COFFEE BOARD LAYOUT KEMPAPURA BENGALURU-560 024",NAWA NAGAR NIZAMAT,"(26.2895, 84.9351)",26.291741,84.841043
RYAN INTERNATIONAL SCHOOL,KARNATAKA,SURVEY NO. 13 OPP. CONFIDENT CASCADE BANNERGHATTA BENGALURU-560 083,HESARGHATTA,"(13.1391, 77.4783)",13.14856,77.484428
DNYAN PRABODHAN MANDIR,KARNATAKA,"438/13, JAITAN MAL NEAR ASHOK IRON PLANT - I, PIRANWADI UDYAMBAG BELGAUM-590 008",PINJRANWAN,"(25.1702, 84.8203)",25.232198,84.74274
ARADHANA SCHOOL,KARNATAKA,"I.I.M. POST, AREKERE BANNERGHATTA ROAD BENGALURU-560 076",ARAKERE,"(12.4133, 76.8168)",12.322917,76.778033
AMARAJYOTHI ENGLISH PRIMARY SCHOOL,KARNATAKA,DEVASANDRA KRISHNARAJAPURAM BENGALURU-560 036,RAJAPUR,"(26.2861, 83.1306)",26.319422,83.133087
V. E. S. MODEL CONVENT,KARNATAKA,"NO. 63, OLD SURVEY. NO. 195/196 MAGADI MAIN ROAD BANGALORE SOUTH TALUK BENGALURU-562 130",GADDA MADIRAL,"(18.7519, 79.5133)",18.793062,79.553212
ST. MARY'S INTERNATIONAL SCHOOL,KARNATAKA,UNDEDASARAHALLI UPPALLI VILLAGE INDAVARA POST CHICKMAGALUR-577 101,CHIKMAGALUR,"(13.3167, 75.7833)",13.401761,75.81005
TRIVENI PUBLIC SCHOOL,KARNATAKA,"S. NO. 39, HESARAGHATTA MAIN ROAD NAGASANDRA P.O. BAGALAGUNTE BENGALURU-560 073",HESARGHATTA,"(13.1391, 77.4783)",13.146987,77.46086
GEM INTERNATIONAL RESIDENTIAL SCHOOL,KARNATAKA,"YERRAGUNTE VILLAGE, BEVINAHALLI GRAMAPANCHAYAT THONDEBHAVI HOBLI GAURIBIDANUR TALUK CHIKBALLAPUR-561 213",CHIK BALLAPUR,"(13.43, 77.72)",13.408896,77.627724
GOPALAN INTERNATIONAL SCHOOL,KARNATAKA,"HOODI VILLAGE, K.R. PURAM HOBLI WHITEFIELD ROAD BENGALURU BENGALURU-560 048",PENAMALURU,"(16.4681, 80.7194)",16.406979,80.622313
GOPALAN NATIONAL SCHOOL,KARNATAKA,"PLOT NO. 13, DODDENAKUNDI II PHASE BROOKEFIELD ROAD BENGALURU-560 048",PENAMALURU,"(16.4681, 80.7194)",16.456881,80.674198
CHRIST INTERNATIONAL SCHOOL,KARNATAKA,ALAMBADY KOLAR-563 160,KOLAR,"(13.1333, 78.1333)",13.12205,78.077347
RAINBOW RESIDENTIAL PUBLIC SCHOOL,KARNATAKA,"P.B. NO. 63, N.H.-4, P.B. ROAD KAMADOD RANEBENNUR HAVERI-581 115",KHARSOD B,"(23.2225, 75.386)",23.148364,75.301405
JUBILEE INTERNATIONAL PUBLIC SCHOOL,KARNATAKA,"NO. 14/1, 3RD MAIN PAPAREDDY PALYA NAGARABHAVI 2ND STAGE BENGALURU-560 072",ALLINAGARAM,"(10.0119, 77.4786)",9.962631,77.428051
GREEN VALLEY ENGLISH SCHOOL,KARNATAKA,"CHUNCHAGHATTA MAIN ROAD KONANAKUNTE, KANAKAPURA ROAD BENGALURU-560 062",KOT KAPURA,"(30.5833, 74.9)",30.515014,74.975585
SRI KRISHNA INTERNATIONAL SCHOOL,KARNATAKA,"NO. 2 (P), I.T.I. LAYOUT B.S.K. III STAGE BENGALURU-560 085",KHARSOD B,"(23.2225, 75.386)",23.292676,75.380189
A.C. SCHOOL,KARNATAKA,MES RING ROAD JALAHALLI BENGALURU-560 013,JALIHALLI,"(16.3643, 76.7813)",16.406066,76.863191
ST. FRANCIS SCHOOL,KARNATAKA,BEGUR ROAD HONGASANDRA BENGALURU BENGALURU-560 068,TANSANDRA,"(13.0554, 77.6342)",13.146396,77.67481
NAZARETH SCHOOL,KARNATAKA,OLD CHANDAPURA HOSUR MAIN ROAD ANEKAL TALUK BENGALURU-560 081,DEVI HOSUR,"(14.7858, 75.3335)",14.870637,75.374787
SRI TARALABALU SCHOOL,KARNATAKA,ANUBHAVAMANTAPA P.B. NO. 303 DAVANGERE-577 004,DAVANGERE,"(14.4666, 75.9242)",14.385359,75.927226
V.L.S. INTERNATIONAL SCHOOL,KARNATAKA,"7/1, 7TH 'B' MAIN ROAD, SHARADA COLONY SURVEY NO. 82/2, 3RD STAGE, IV BLOCK BASAVESHWARANAGAR BENGALURU-560 079",RAMNAGAR BANKAT,"(26.7595, 84.6122)",26.813345,84.695223
NALANDA GURUKULA INTERNATIONAL,KARNATAKA,GUDDENAHALLI KOPPA POST PERIYAPATNA TALUK MYSORE-571 104,PIRIYAPATNA,"(12.3365, 76.0792)",12.345614,76.03836
CARMEL CONVENT SCHOOL,KARNATAKA,CARMELARAM P.O. BENGALURU-560 035,NARELA,"(28.8527, 77.0929)",28.925227,77.076223
ORIENTAL PRIMARY AND HIGH SCHOOL,KARNATAKA,MCL ROAD GOKUL ROAD HUBLI DHARWAD-580 030,DHARHWA,"(26.9104, 84.2769)",26.936296,84.202744
S.F.S. PRIMARY SCHOOL,KARNATAKA,HOSPET ROAD KOPPAL-583 231,HOSPET,"(15.2689, 76.3909)",15.290542,76.401534
ANANTHA VIDYANIKETANA,KARNATAKA,"SAI GARDENS, AVATHI VILLAGE BENGALURU BENGALURU-562 110",BEGAMPUR,"(22.3705, 88.494)",22.469135,88.582681
NIGHTINGALES ENGLISH SCHOOL,KARNATAKA,"NO. 1/B&C, 3RD MAIN B. T. M. IV STAGE, 1ST BLOCK BENGALURU BENGALURU-560 076",PENAMALURU,"(16.4681, 80.7194)",16.493476,80.810822
H. A. L. GNANAJYOTI SCHOOL,KARNATAKA,H. A. L. EAST EXTENSION TOWNSHIP G. B. J. COLONY BENGALURU BENGALURU-560 037,NANGAL TOWNSHIP,"(31.385, 76.375)",31.407085,76.407746
ST. JOSEPH'S AKSHARADHAMA,KARNATAKA,SAGAR ROAD GADIKOPPA SHIMOGA-577205,SHIMOGA,"(13.9333, 75.5667)",13.910009,75.486419
B.G.S. WORLD SCHOOL,KARNATAKA,"CHELUVATHIMMANAHALLI, POST BOX - 4 BANGALORE - BELLARY NATIONAL HIGHWAY AT & DT. CHICKBALLAPUR CHIKBALLAPUR-562 101",MARIYAMMANAHALLI,"(15.16, 76.36)",15.157533,76.444914
ADITYA PUBLIC SCHOOL,KARNATAKA,"MYTHRI LAYOUT, SANJAYANAGAR NELAMANGALA MAIN ROAD DODDABALLAPUR BANGALORE RURAL-561 203",NELAMANGALA,"(13.102, 77.374)",13.12048,77.289637
SIDHARTHA INTERNATIONAL SCHOOL,KARNATAKA,SIDHARTHA EXTENSION GANGONDANAHALLI MAIN ROAD NAGASANDRA POST BENGALURU-560 073,NAGOJANAHALLI,"(12.357, 78.2886)",12.314922,78.262085
ST. FRANCIS OF ASSISI SCHOOL,KARNATAKA,MIRJIKODI CHIKODI BELGAUM-591 201,BELGAUM,"(15.85, 74.5)",15.876845,74.51316
NATIONAL PUBLIC SCHOOL,KARNATAKA,"IGGLUR, NEAR SURYA CITY ANEKAL TALUK BENGALURU BENGALURU-560 099",SALT LAKE CITY,"(22.61, 88.4)",22.548581,88.491188
DAFFODILS CONCEPT SCHOOL,KARNATAKA,GANGAVATI ROAD HOSAHALLI (E.J.) CROSS TQ. SINDHANUR RAICHUR-584 128,HOSAHALLI,"(15.314, 76.3151)",15.289457,76.322153
NEW INDUS VALLEY RESIDENTIAL SCHOOL,KARNATAKA,GARDEN CITY COLLEGE ROAD VIRGO NAGAR (P) BENGALURU-560 049,SALT LAKE CITY,"(22.61, 88.4)",22.514768,88.448756
ST. THERESA BACQ PUBLIC SCHOOL,KARNATAKA,BYATHI DR. S.R.K. NAGAR POST BENGALURU-560 077,NAWA NAGAR NIZAMAT,"(26.2895, 84.9351)",26.25335,84.959183
SAHYADRI SCHOOL,KARNATAKA,YADEHALLI BETTAMAKKI THIRTHALLI TQ. SHIMOGA-577 432,SHIMOGA,"(13.9333, 75.5667)",13.982027,75.512304
FEDERAL PUBLIC SCHOOL,KARNATAKA,"# 27, HEGDE NAGAR MAIN ROAD INTERNATIONAL AIRPORT CARGO ROAD YELAHANKA BENGALURU-560 064",NAWA NAGAR NIZAMAT,"(26.2895, 84.9351)",26.234564,85.032277
FLOS CARMELI CONVENT SCHOOL,KARNATAKA,"NO. 480, OLD KESARE VILLAGE NA MYSORE-570 003",MYSORE,"(12.3086, 76.6531)",12.335524,76.688829
ST. JOHN'S SCHOOL,KARNATAKA,"OLD ST ANTHONYS CHURCH ROAD OPP COFFEE BOARD LAYOUT H.A. FARM POST, KEMPAPURA BENGALURU-560 024",PANAPUR LANGA,"(25.723, 85.2878)",25.660871,85.336856
N.E.T. PUBLIC SCHOOL,KARNATAKA,"NO. 17, 2ND MAIN ROAD GAVIPURAM EXTENSION BENGALURU-560 019",RASIPURAM,"(11.47, 78.17)",11.498737,78.217794
TRINITY CENTRAL SCHOOL,KARNATAKA,PERAMPALLI SHIVALLY VILLAGE MANIPAL UDUPI-576 102,BELAMPALLI,"(19.0756, 79.4881)",19.003789,79.407716
PREM SEVA VIDYALAYA,KARNATAKA,"PREM SEVA NAGAR 1, ENDRIKAYAPURA NARASAPURA MALUR ROAD KOLAR-563133",NARASAPUR,"(16.4361, 81.7016)",16.515013,81.775943
JYOTHI NIVAS SCHOOL,KARNATAKA,CAUVERY EXTENSION SRIRANGAPATNA MANDYA-571 438,MANDYA,"(12.5242, 76.8958)",12.497481,76.974727
KUVEMPU VIDYANIKETAN,KARNATAKA,"KADRIMIDRI, ABLE HOBLI RAMPURA POST CHICKMAGALUR-577 133",RAMPURA,"(24.467, 75.44)",24.474483,75.418805
SHREE NANDI RESIDENTIAL PUBLIC SCHOOL,KARNATAKA,S. NO. 209C/3A YALLAPUR ROAD BADANAHATTI BELLARY-583 116,BELLARY,"(15.1, 76.9167)",15.126296,76.945677
GANGA INTERNATIONAL SCHOOL,KARNATAKA,"NAGARAJ FARM, NEAR GRUHALAKSHMI LAYOUT, NELAGADARANAHALLI BENGALURU BENGALURU-560 073",DORANAHALLI,"(16.7324, 76.9162)",16.690361,76.930361
BETHESDA INTERNATIONAL SCHOOL,KARNATAKA,NO. 26/1 RING ROAD KENGERI SATELLITE TOWN BENGALURU-560 060,BEGAMPUR,"(22.3705, 88.494)",22.321553,88.518483
MAXWELL PUBLIC SCHOOL,KARNATAKA,"9TH MAIN, HRBR-I BLOCK, KALYAN NAGAR BENGALURU BENGALURU-560 043",NAWA NAGAR NIZAMAT,"(26.2895, 84.9351)",26.321846,84.893788
PODAR INTERNATIONAL SCHOOL,KARNATAKA,"#3/2, HOMMADEVANAHALLI BEGUR HOBLI, BASAVANAPURA OFF BANNERGHATTA ROAD BENGALURU-560 083",DORANAHALLI,"(16.7324, 76.9162)",16.82941,76.880812
VIDYANJALI PUBLIC SCHOOL,KARNATAKA,AYODHYA NAGAR SAGAR ROAD BHATKAL UTTARA KANNADA-581 320,BHATKAL,"(13.9853, 74.5553)",13.952928,74.501414
CHRIST SCHOOL,KARNATAKA,"DHARMARAM COLLEGE POST CHRIST SCHOOL ROAD, BENGALURU BENGALURU-560 029",DHARMARAM,"(18.3038, 79.4892)",18.21522,79.403782
HEAD START EDUCATIONAL ACADEMY,KARNATAKA,"98/1, KOMMASANDRA DOMMASANDRA POST VIA SARJAPURA BENGALURU BENGALURU-562 125",DOMMASANDRA,"(12.8781, 77.7543)",12.909584,77.835983
R.T.N.E.T. PUBLIC SCHOOL,KARNATAKA,"#3/1, SINGANAYANAHALLY YELAHANKA HOBLI YELAHANKA HOBLI BENGALURU-560 064",YELAHANKA,"(13.1007, 77.5963)",13.052612,77.626459
AAVISHKAR ACADEMY,KARNATAKA,"#24/1, SATHYANARAYANA TEMPLE STREET OPPOSITE PHILIPS MILLENIA ULSOOR BENGALURU-560 008",NARAYANKHER,"(18.0333, 77.7833)",18.016613,77.790135
INSIGHT ACADEMY,KARNATAKA,"#20, VASANTHAPURA MAIN ROAD OFF KANAKAPURA ROAD BENGALURU-560 062",BANKAPUR,"(14.923, 75.2622)",14.915553,75.249455
